8.22368	1.96473
8.25083	1.95971
8.27815	1.95451
8.30565	1.94912
8.33333	1.94354
8.3612	1.93774
8.38926	1.93172
8.41751	1.92547
8.44595	1.91896
8.47458	1.91219
8.5034	1.90514
8.53242	1.8978
8.56164	1.89016
8.59107	1.88219
8.62069	1.8739
8.65052	1.86525
8.68056	1.85626
8.7108	1.8469
8.74126	1.83716
8.77193	1.82705
8.80282	1.81655
8.83392	1.80567
8.86525	1.79441
8.8968	1.78276
8.92857	1.77075
8.96057	1.75839
8.99281	1.74569
9.02527	1.7327
9.05797	1.71943
9.09091	1.70594
9.12409	1.69229
9.15751	1.67854
9.19118	1.66479
9.22509	1.65112
9.25926	1.63766
9.29368	1.62453
9.32836	1.61188
9.3633	1.59987
9.3985	1.58868
9.43396	1.57849
9.4697	1.56947
9.5057	1.56183
9.54198	1.55572
9.57854	1.5513
9.61538	1.54871
9.65251	1.54803
9.68992	1.54934
9.72763	1.55267
9.76563	1.55799
9.80392	1.56525
9.84252	1.57438
9.88142	1.58525
9.92063	1.59774
9.96016	1.6117
10	1.62698
10.04016	1.64343
10.08065	1.66091
10.12146	1.67931
10.1626	1.69853
10.20408	1.7185
10.2459	1.73918
10.28807	1.76058
10.33058	1.78272
10.37344	1.80566
10.41667	1.82949
10.46025	1.85429
10.5042	1.88019
10.54852	1.9073
10.59322	1.93573
10.6383	1.96556
10.68376	1.99684
10.72961	2.0296
10.77586	2.06381
10.82251	2.09938
10.86957	2.13619
10.91703	2.17407
10.96491	2.21278
11.01322	2.25209
11.06195	2.29173
11.11111	2.33144
11.16071	2.37097
11.21076	2.41012
11.26126	2.44871
11.31222	2.48665
11.36364	2.5239
11.41553	2.56046
11.46789	2.59644
11.52074	2.63198
11.57407	2.66729
11.62791	2.70261
11.68224	2.73817
11.73709	2.77423
11.79245	2.81094
11.84834	2.84838
11.90476	2.8865
11.96172	2.92505
12.01923	2.96365
12.07729	3.00181
12.13592	3.03902
12.19512	3.07481
12.2549	3.1089
12.31527	3.14118
12.37624	3.17172
12.43781	3.20077
12.5	3.22861
12.56281	3.25559
12.62626	3.282
12.69036	3.30807
12.7551	3.33397
12.82051	3.35978
12.8866	3.38549
12.95337	3.41104
13.02083	3.4363
13.08901	3.46109
13.15789	3.48521
13.22751	3.50845
13.29787	3.53059
13.36898	3.55143
13.44086	3.57081
13.51351	3.58862
13.58696	3.60476
13.6612	3.61924
13.73626	3.63206
13.81215	3.64331
13.88889	3.65309
13.96648	3.66155
14.04494	3.66883
14.12429	3.67509
14.20455	3.68049
14.28571	3.68517
